universe,raw_ticker,yahoo_ticker,name,sector,location,exchange,currency,mapping_status
russell_2500_proxy,VRDN,VRDN,VIRIDIAN THERAPEUTICS ORS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,LLYVA,LLYVA,LIBERTY LIVE HOLDINGS INC SERIES A,Communication,United States,NASDAQ,USD,mapped
russell_2500_proxy,WLY,WLY,JOHN WILEY AND SONS CLASS A,Communication,United States,NYSE,USD,mapped
russell_2500_proxy,IRON,IRON,DISC MEDICINE,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,PACS,PACS,PACS GROUP,Health Care,United States,NYSE,USD,mapped
russell_2500_proxy,FA,FA,FIRST ADVANTAGE,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,FTRE,FTRE,FORTREA HOLDINGS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,ATEN,ATEN,A10 NETWORKS,Information Technology,United States,NYSE,USD,mapped
russell_2500_proxy,SONO,SONO,SONOS,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,NNI,NNI,NELNET CLASS A,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,CLOV,CLOV,CLOVER HEALTH INVESTMENTS CLASS A,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,BLBD,BLBD,BLUE BIRD,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,HRMY,HRMY,HARMONY BIOSCIENCES HLDG,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,ALGT,ALGT,ALLEGIANT TRAVEL,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,XRAY,XRAY,DENTSPLY SIRONA,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,TNET,TNET,TRINET GROUPINARY,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,ARR,ARR,ARMOUR RESIDENTIAL REIT,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,DV,DV,DOUBLEVERIFY HOLDINGS,Communication,United States,NYSE,USD,mapped
russell_2500_proxy,PRGO,PRGO,PERRIGO PLC,Health Care,United States,NYSE,USD,mapped
russell_2500_proxy,VOYG,VOYG,VOYAGER TECHNOLOGIES CLASS A,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,LUNR,LUNR,INTUITIVE MACHINES INC CLASS A,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,WOR,WOR,WORTHINGTON ENTERPRISES,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,HAPN,HAPN,HAPPEN,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,PAYO,PAYO,PAYONEER GLOBAL INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,PGNY,PGNY,PROGYNY,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,ESTA,ESTA,ESTABLISHMENT LABS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,URGN,URGN,UROGEN PHARMA,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,GNL,GNL,GLOBAL NET LEASE INC,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,LNC,LNC,LINCOLN NATIONAL CORP,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,MPT,MPT,MEDICAL PROPERTIES TRUST REIT,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,SEZL,SEZL,SEZZLE INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,ICHR,ICHR,ICHOR HOLDINGS,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,GABC,GABC,GERMAN AMERICAN BANCORP INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,SPNT,SPNT,SIRIUSPOINT,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,BHVN,BHVN,BIOHAVEN,Health Care,United States,NYSE,USD,mapped
russell_2500_proxy,KSS,KSS,KOHLS CORP,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,NSP,NSP,INSPERITY,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,EPAC,EPAC,ENERPAC TOOL GROUP CLASS A,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,INOD,INOD,INNODATA,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,STRA,STRA,STRATEGIC EDUCATION,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,DHC,DHC,DIVERSIFIED HEALTHCARE TRUST,Real Estate,United States,NASDAQ,USD,mapped
russell_2500_proxy,ASST,ASST,STRIVE INC CLASS A,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,EVTC,EVTC,EVERTEC INC,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,WKC,WKC,WORLD KINECT,Energy,United States,NYSE,USD,mapped
russell_2500_proxy,NTST,NTST,NETSTREIT,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,NBHC,NBHC,NATIONAL BANK HOLDINGS CORP CLASS,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,RXRX,RXRX,RECURSION PHARMACEUTICALS CLASS A,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,LBTYA,LBTYA,LIBERTY GLOBAL LTD CLASS A,Communication,United States,NASDAQ,USD,mapped
russell_2500_proxy,ACVA,ACVA,ACV AUCTIONS CLASS A,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,SMA,SMA,SMARTSTOP SELF STORAGE REIT INC,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,NVCR,NVCR,NOVOCURE,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,CPRI,CPRI,CAPRI HOLDINGS LTD,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,ALG,ALG,ALAMO GROUP,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,ALHC,ALHC,ALIGNMENT HEALTHCARE,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,BBUC,BBUC,BROOKFIELD BUSINESS CORP CLASS A,Industrials,Canada,NYSE,USD,mapped
russell_2500_proxy,SDGR,SDGR,SCHRODINGER INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,PSN,PSN,PARSONS CORP,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,GTY,GTY,GETTY REALTY REIT,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,FLY,FLY,FIREFLY AEROSPACE,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,QUBT,QUBT,QUANTUM COMPUTING,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,AIN,AIN,ALBANY INTERNATIONAL CORP CLASS A,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,PRGS,PRGS,PROGRESS SOFTWARE CORP,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,LMAT,LMAT,LEMAITRE VASCULAR,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,SNDR,SNDR,SCHNEIDER NATIONAL CLASS B,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,STBA,STBA,S AND T BANCORP INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,XNCR,XNCR,XENCOR,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,HG,HG,HAMILTON INSURANCE GROUP CLASS B,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,BIRK,BIRK,BIRKENSTOCK HOLDING PLC,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,QCRH,QCRH,QCR HOLDINGS INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,HOPE,HOPE,HOPE BANCORP INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,PVLA,PVLA,PALVELLA THERAPEUTICS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,SFL,SFL,SFL,Energy,United States,NYSE,USD,mapped
russell_2500_proxy,CTRI,CTRI,CENTURI HOLDINGS INC,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,KOS,KOS,KOSMOS ENERGY,Energy,United States,NYSE,USD,mapped
russell_2500_proxy,CENTA,CENTA,CENTRAL GARDEN AND PET CLASS A,Consumer Staples,United States,NASDAQ,USD,mapped
russell_2500_proxy,NAT,NAT,NORDIC AMERICAN TANKERS LTD,Energy,United States,NYSE,USD,mapped
russell_2500_proxy,BLX,BLX,BLADEX INC CLASS E,Financials,Panama,NYSE,USD,mapped
russell_2500_proxy,AMC,AMC,AMC ENTERTAINMENT HOLDINGS INC CLA,Communication,United States,NYSE,USD,mapped
russell_2500_proxy,BFLY,BFLY,BUTTERFLY NETWORK CLASS A,Health Care,United States,NYSE,USD,mapped
russell_2500_proxy,SLDE,SLDE,SLIDE INSURANCE HOLDINGS,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,HE,HE,HAWAIIAN ELECTRIC INDUSTRIES,Utilities,United States,NYSE,USD,mapped
russell_2500_proxy,PLAB,PLAB,PHOTRONICS,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,CASH,CASH,PATHWARD FINANCIAL INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,GLOB,GLOB,GLOBANT,Information Technology,United States,NYSE,USD,mapped
russell_2500_proxy,XHR,XHR,XENIA HOTELS RESORTS REIT,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,DCOM,DCOM,DIME COMMERCIAL BANCSHARES,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,NTLA,NTLA,INTELLIA THERAPEUTICS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,UNIT,UNIT,UNITI GROUP INC,Communication,United States,NASDAQ,USD,mapped
russell_2500_proxy,IIPR,IIPR,INNOVATIVE INDUSTRIAL PROPERTIES I,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,CVI,CVI,CVR ENERGY INC,Energy,United States,NYSE,USD,mapped
russell_2500_proxy,INFQ,INFQ,INFLEQTION INC,Information Technology,United States,NYSE,USD,mapped
russell_2500_proxy,TIC,TIC,TIC SOLUTIONS INC,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,PURR,PURR,HYPERLIQUID STRATEGIES INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,PAGS,PAGS,PAGSEGURO DIGITAL LTD CLASS A,Financials,Brazil,NYSE,USD,mapped
russell_2500_proxy,CTS,CTS,CTS CORP,Information Technology,United States,NYSE,USD,mapped
russell_2500_proxy,OBK,OBK,ORIGIN BANCORP INC,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,TCBK,TCBK,TRICO BANCSHARES,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,TRVI,TRVI,TREVI THERAPEUTICS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,HTH,HTH,HILLTOP HOLDINGS,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,WWW,WWW,WOLVERINE WORLD WIDE,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,SRCE,SRCE,1ST SOURCE,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,MLYS,MLYS,MINERALYS THERAPEUTICS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,ICFI,ICFI,ICF INTERNATIONAL,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,INVA,INVA,INNOVIVA,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,STOK,STOK,STOKE THERAPEUTICS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,BLFS,BLFS,BIOLIFE SOLUTIONS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,BFC,BFC,BANK FIRST CORP,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,CNOB,CNOB,CONNECTONE BANCORP,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,BLKB,BLKB,BLACKBAUD,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,SNDX,SNDX,SYNDAX PHARMACEUTICALS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,PRCH,PRCH,PORCH GROUP,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,ASTH,ASTH,ASTRANA HEALTH,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,SBET,SBET,SHARPLINK INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,SBH,SBH,SALLY BEAUTY HOLDINGS,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,PBI,PBI,PITNEY BOWES,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,CCS,CCS,CENTURY COMMUNITIES INC,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,GRC,GRC,GORMAN-RUPP,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,EFC,EFC,ELLINGTON FINANCIAL,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,GENI,GENI,GENIUS SPORTS LTD,Consumer Discretionary,United Kingdom,NYSE,USD,mapped
russell_2500_proxy,SAFT,SAFT,SAFETY INSURANCE GROUP INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,ANIP,ANIP,ANI PHARMACEUTICALS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,KMPR,KMPR,KEMPER,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,OCFC,OCFC,OCEANFIRST FINANCIAL,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,APPN,APPN,APPIAN CORP CLASS A,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,HUN,HUN,HUNTSMAN CORP,Materials,United States,NYSE,USD,mapped
russell_2500_proxy,NVAX,NVAX,NOVAVAX,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,NUVB,NUVB,NUVATION BIO CLASS A,Health Care,United States,NYSE,USD,mapped
russell_2500_proxy,ETON,ETON,ETON PHARMACEUTCIALS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,PGEN,PGEN,PRECIGEN,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,JBLU,JBLU,JETBLUE AIRWAYS,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,ADNT,ADNT,ADIENT PLC,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,BAND,BAND,BANDWIDTH CLASS A,Communication,United States,NASDAQ,USD,mapped
russell_2500_proxy,PEBO,PEBO,PEOPLES BANCORP INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,NN,NN,NEXTNAV,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,MCRI,MCRI,MONARCH CASINO AND RESORT,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,HCSG,HCSG,HEALTHCARE SERVICES GROUP,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,DBD,DBD,DIEBOLD NIXDORF INC,Information Technology,United States,NYSE,USD,mapped
russell_2500_proxy,OMCL,OMCL,OMNICELL INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,ADIG,ADIG,ADI GLOBAL DISTRIBUTION,Information Technology,United States,NYSE,USD,mapped
russell_2500_proxy,GT,GT,GOODYEAR TIRE & RUBBER,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,ACT,ACT,ENACT HOLDINGS INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,DCH,DCH,DAUCH CORPORATION,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,BTDR,BTDR,BITDEER TECHNOLOGIES GROUP CLASS A,Information Technology,Singapore,NASDAQ,USD,mapped
russell_2500_proxy,ALNT,ALNT,ALLIENT INC,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,AI,AI,C3 AI CLASS A,Information Technology,United States,NYSE,USD,mapped
russell_2500_proxy,MLKN,MLKN,MILLERKNOLL,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,VIA,VIA,VIA TRANSPORTATION CLASS A,Information Technology,United States,NYSE,USD,mapped
russell_2500_proxy,PRG,PRG,PROG HOLDINGS INC,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,PDFS,PDFS,PDF SOLUTIONS,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,TFIN,TFIN,TRIUMPH FINANCIAL,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,VISN,VISN,VISTANCE NETWORKS INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,LKFN,LKFN,LAKELAND FINANCIAL CORP,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,JAN,JAN,JANUS LIVING INC CLASS A,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,ARLO,ARLO,ARLO TECHNOLOGIES,Information Technology,United States,NYSE,USD,mapped
russell_2500_proxy,CNMD,CNMD,CONMED CORP,Health Care,United States,NYSE,USD,mapped
russell_2500_proxy,BL,BL,BLACKLINE,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,HLMN,HLMN,HILLMAN SOLUTIONS,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,AZTA,AZTA,AZENTA,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,MQ,MQ,MARQETA CLASS A,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,DJT,DJT,TRUMP MEDIA TECHNOLOGY GROUP,Communication,United States,NASDAQ,USD,mapped
russell_2500_proxy,RLJ,RLJ,RLJ LODGING TRUST REIT,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,BBAI,BBAI,BIGBEAR.AI HOLDINGS,Information Technology,United States,NYSE,USD,mapped
russell_2500_proxy,RARE,RARE,ULTRAGENYX PHARMACEUTICAL,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,WABC,WABC,WESTAMERICA BANCORPORATION,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,CMPR,CMPR,CIMPRESS PLC,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,XERS,XERS,XERIS BIOPHARMA HOLDINGS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,LOB,LOB,LIVE OAK BANCSHARES,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,SCL,SCL,STEPAN,Materials,United States,NYSE,USD,mapped
russell_2500_proxy,LIND,LIND,LINDBLAD EXPEDITIONS HOLDINGS,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,SCSC,SCSC,SCANSOURCE,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,EOSE,EOSE,EOS ENERGY ENTERPRISES CLASS A,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,EFOR,EFOR,EVERFORTH,Information Technology,United States,NYSE,USD,mapped
russell_2500_proxy,ENR,ENR,ENERGIZER HOLDINGS INC,Consumer Staples,United States,NYSE,USD,mapped
russell_2500_proxy,LBTYK,LBTYK,LIBERTY GLOBAL LTD CLASS C,Communication,United States,NASDAQ,USD,mapped
russell_2500_proxy,AMSC,AMSC,AMERICAN SUPERCONDUCTOR CORP,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,GCT,GCT,GIGACLOUD TECHNOLOGY INC CLASS A,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,XPRO,XPRO,EXPRO LTD,Energy,United States,NYSE,USD,mapped
russell_2500_proxy,AMN,AMN,AMN HEALTHCARE,Health Care,United States,NYSE,USD,mapped
russell_2500_proxy,SAIL,SAIL,SAILPOINT,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,ALH,ALH,ALLIANCE LAUNDRY HOLDINGS,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,PNTG,PNTG,PENNANT GROUP,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,TMP,TMP,TOMPKINS FINANCIAL CORP,Financials,United States,Nyse Mkt Llc,USD,mapped
russell_2500_proxy,AMPL,AMPL,AMPLITUDE CLASS A,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,VIR,VIR,VIR BIOTECHNOLOGY,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,OMER,OMER,OMEROS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,EYE,EYE,NATIONAL VISION HOLDINGS,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,SAM,SAM,BOSTON BEER CLASS A,Consumer Staples,United States,NYSE,USD,mapped
russell_2500_proxy,GBX,GBX,GREENBRIER,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,DLO,DLO,DLOCAL CLASS A,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,MBIN,MBIN,MERCHANTS BANCORP,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,ZG,ZG,ZILLOW GROUP CLASS A,Real Estate,United States,NASDAQ,USD,mapped
russell_2500_proxy,MBC,MBC,MASTERBRAND,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,INVX,INVX,INNOVEX INTERNATIONAL INC,Energy,United States,NYSE,USD,mapped
russell_2500_proxy,STUB,STUB,STUBHUB HOLDINGS INC CLASS A,Communication,United States,NYSE,USD,mapped
russell_2500_proxy,REYN,REYN,REYNOLDS CONSUMER PRODUCTS INC,Consumer Staples,United States,NASDAQ,USD,mapped
russell_2500_proxy,ROCK,ROCK,GIBRALTAR INDUSTRIES,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,BKE,BKE,BUCKLE,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,WD,WD,WALKER & DUNLOP INC,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,AMPX,AMPX,AMPRIUS TECHNOLOGIES INC,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,TPB,TPB,TURNING POINT BRANDS,Consumer Staples,United States,NYSE,USD,mapped
russell_2500_proxy,UMH,UMH,UMH PROPERTIES INC,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,CGEM,CGEM,CULLINAN THERAPEUTICS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,SHLS,SHLS,SHOALS TECHNOLOGIES GROUP CLASS A,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,KOD,KOD,KODIAK SCIENCES,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,EPC,EPC,EDGEWELL PERSONAL CARE,Consumer Staples,United States,NYSE,USD,mapped
russell_2500_proxy,FMC,FMC,FMC CORP,Materials,United States,NYSE,USD,mapped
russell_2500_proxy,VSTS,VSTS,VESTIS,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,PPC,PPC,PILGRIMS PRIDE CORP,Consumer Staples,United States,NASDAQ,USD,mapped
russell_2500_proxy,ZYME,ZYME,ZYMEWORKS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,DEI,DEI,DOUGLAS EMMETT REIT,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,CTBI,CTBI,COMMUNITY TRUST BANCORP,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,ABSI,ABSI,ABSCI CORP,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,RAPP,RAPP,RAPPORT THERAPEUTICS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,OSBC,OSBC,OLD SECOND BANCORP INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,ORC,ORC,ORCHID ISLAND CAPITAL INC,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,SLVM,SLVM,SYLVAMO CORP,Materials,United States,NYSE,USD,mapped
russell_2500_proxy,ATEC,ATEC,ALPHATEC HOLDNGS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,ALKT,ALKT,ALKAMI TECHNOLOGY,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,NBR,NBR,NABORS INDUSTRIES,Energy,United States,NYSE,USD,mapped
russell_2500_proxy,USPH,USPH,US PHYSICAL THERAPY INC,Health Care,United States,NYSE,USD,mapped
russell_2500_proxy,COLM,COLM,COLUMBIA SPORTSWEAR,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,USLM,USLM,UNITED STATES LIME AND MINERALS IN,Materials,United States,NASDAQ,USD,mapped
russell_2500_proxy,GSHD,GSHD,GOOSEHEAD INSURANCE CLASS A,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,APPS,APPS,DIGITAL TURBINE,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,FIGS,FIGS,FIGS CLASS A,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,IMKTA,IMKTA,INGLES MARKETS CLASS A,Consumer Staples,United States,NASDAQ,USD,mapped
russell_2500_proxy,NSSC,NSSC,NAPCO SECURITY TECHNOLOGIES,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,REX,REX,REX AMERICAN RESOURCES,Energy,United States,NYSE,USD,mapped
russell_2500_proxy,TSHA,TSHA,TAYSHA GENE THERAPIES,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,FMBH,FMBH,FIRST MID BANCSHARES INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,UVSP,UVSP,UNIVEST FINANCIAL CORP,Financials,United States,NASDAQ,USD,mapped
